06 17 2014 14:30:37.094,06 17 2014 14:30:37.114,06 17 2014 14:30:38.627,06 17 2014 14:30:38.657
06 17 2014 14:30:40.016,06 17 2014 14:30:40.036,06 17 2014 14:30:41.552,06 17 2014 14:30:41.655
06 17 2014 14:30:40.016,06 17 2014 14:30:40.036,06 17 2014 14:30:41.552,06 17 2014 14:30:41.688
06 17 2014 14:30:40.016,06 17 2014 14:30:40.036,06 17 2014 14:30:41.552,06 17 2014 14:30:41.721
06 17 2014 14:30:40.016,06 17 2014 14:30:40.036,06 17 2014 14:30:41.552,06 17 2014 14:30:41.755
06 17 2014 14:30:40.016,06 17 2014 14:30:40.036,06 17 2014 14:30:41.552,06 17 2014 14:30:41.805
06 17 2014 14:30:40.016,06 17 2014 14:30:40.036,06 17 2014 14:30:41.552,06 17 2014 14:30:41.838
06 17 2014 14:30:40.016,06 17 2014 14:30:40.036,06 17 2014 14:30:41.552,06 17 2014 14:30:41.871
06 17 2014 14:30:40.016,06 17 2014 14:30:40.036,06 17 2014 14:30:41.552,06 17 2014 14:30:41.922
06 17 2014 14:30:40.016,06 17 2014 14:30:40.036,06 17 2014 14:30:41.552,06 17 2014 14:30:41.955
06 17 2014 14:30:40.016,06 17 2014 14:30:40.036,06 17 2014 14:30:41.552,06 17 2014 14:30:41.988
06 17 2014 14:30:40.016,06 17 2014 14:30:40.036,06 17 2014 14:30:41.552,06 17 2014 14:30:42.038
06 17 2014 14:30:40.016,06 17 2014 14:30:40.036,06 17 2014 14:30:41.552,06 17 2014 14:30:42.071
06 17 2014 14:30:40.016,06 17 2014 14:30:40.036,06 17 2014 14:30:41.552,06 17 2014 14:30:42.105
06 17 2014 14:30:40.016,06 17 2014 14:30:40.036,06 17 2014 14:30:41.552,06 17 2014 14:30:42.155
06 17 2014 14:30:40.016,06 17 2014 14:30:40.036,06 17 2014 14:30:41.552,06 17 2014 14:30:42.188
06 17 2014 14:30:40.016,06 17 2014 14:30:40.036,06 17 2014 14:30:41.552,06 17 2014 14:30:42.222
06 17 2014 14:30:40.016,06 17 2014 14:30:40.036,06 17 2014 14:30:41.552,06 17 2014 14:30:42.255
06 17 2014 14:30:40.016,06 17 2014 14:30:40.036,06 17 2014 14:30:41.552,06 17 2014 14:30:42.305
06 17 2014 14:30:40.016,06 17 2014 14:30:40.036,06 17 2014 14:30:41.552,06 17 2014 14:30:42.338
06 17 2014 14:30:40.016,06 17 2014 14:30:40.036,06 17 2014 14:30:41.552,06 17 2014 14:30:42.371
06 17 2014 14:30:40.016,06 17 2014 14:30:40.036,06 17 2014 14:30:41.552,06 17 2014 14:30:42.422
06 17 2014 14:30:40.016,06 17 2014 14:30:40.036,06 17 2014 14:30:41.552,06 17 2014 14:30:42.455
06 17 2014 14:30:40.016,06 17 2014 14:30:40.036,06 17 2014 14:30:41.552,06 17 2014 14:30:42.505
06 17 2014 14:30:40.016,06 17 2014 14:30:40.036,06 17 2014 14:30:41.552,06 17 2014 14:30:42.538
06 17 2014 14:30:40.016,06 17 2014 14:30:40.036,06 17 2014 14:30:41.552,06 17 2014 14:30:42.572
06 17 2014 14:30:40.016,06 17 2014 14:30:40.036,06 17 2014 14:30:41.552,06 17 2014 14:30:42.622
06 17 2014 14:30:40.016,06 17 2014 14:30:40.036,06 17 2014 14:30:41.552,06 17 2014 14:30:42.655
06 17 2014 14:30:40.016,06 17 2014 14:30:40.036,06 17 2014 14:30:41.552,06 17 2014 14:30:42.705
06 17 2014 14:30:40.016,06 17 2014 14:30:40.036,06 17 2014 14:30:41.552,06 17 2014 14:30:42.739
06 17 2014 14:30:40.016,06 17 2014 14:30:40.036,06 17 2014 14:30:41.552,06 17 2014 14:30:42.772
06 17 2014 14:30:40.016,06 17 2014 14:30:40.036,06 17 2014 14:30:41.552,06 17 2014 14:30:42.822
06 17 2014 14:30:40.016,06 17 2014 14:30:40.036,06 17 2014 14:30:41.552,06 17 2014 14:30:42.855
06 17 2014 14:30:40.016,06 17 2014 14:30:40.036,06 17 2014 14:30:41.552,06 17 2014 14:30:42.905
06 17 2014 14:30:40.016,06 17 2014 14:30:40.036,06 17 2014 14:30:41.552,06 17 2014 14:30:42.939
06 17 2014 14:30:40.016,06 17 2014 14:30:40.036,06 17 2014 14:30:41.552,06 17 2014 14:30:42.972
06 17 2014 14:30:40.016,06 17 2014 14:30:40.036,06 17 2014 14:30:41.552,06 17 2014 14:30:43.005
06 17 2014 14:30:40.016,06 17 2014 14:30:40.036,06 17 2014 14:30:41.552,06 17 2014 14:30:43.039
06 17 2014 14:30:40.016,06 17 2014 14:30:40.036,06 17 2014 14:30:41.552,06 17 2014 14:30:43.089
06 17 2014 14:30:40.016,06 17 2014 14:30:40.036,06 17 2014 14:30:41.552,06 17 2014 14:30:43.139
06 17 2014 14:30:40.016,06 17 2014 14:30:40.036,06 17 2014 14:30:41.552,06 17 2014 14:30:43.172
06 17 2014 14:30:40.016,06 17 2014 14:30:40.036,06 17 2014 14:30:41.552,06 17 2014 14:30:43.205
06 17 2014 14:30:40.016,06 17 2014 14:30:40.036,06 17 2014 14:30:41.552,06 17 2014 14:30:43.239
06 17 2014 14:30:40.016,06 17 2014 14:30:40.036,06 17 2014 14:30:41.552,06 17 2014 14:30:43.305
06 17 2014 14:30:40.016,06 17 2014 14:30:40.036,06 17 2014 14:30:41.552,06 17 2014 14:30:43.322
06 17 2014 14:30:40.016,06 17 2014 14:30:40.036,06 17 2014 14:30:41.552,06 17 2014 14:30:43.372
06 17 2014 14:30:40.016,06 17 2014 14:30:40.036,06 17 2014 14:30:41.552,06 17 2014 14:30:43.405
06 17 2014 14:30:40.016,06 17 2014 14:30:40.036,06 17 2014 14:30:41.552,06 17 2014 14:30:43.439
06 17 2014 14:30:40.016,06 17 2014 14:30:40.036,06 17 2014 14:30:41.552,06 17 2014 14:30:43.472
06 17 2014 14:30:40.016,06 17 2014 14:30:40.036,06 17 2014 14:30:41.552,06 17 2014 14:30:43.522
06 17 2014 14:30:40.016,06 17 2014 14:30:40.036,06 17 2014 14:30:41.552,06 17 2014 14:30:43.555
06 17 2014 14:30:40.016,06 17 2014 14:30:40.036,06 17 2014 14:30:41.552,06 17 2014 14:30:43.589
06 17 2014 14:30:40.016,06 17 2014 14:30:40.036,06 17 2014 14:30:41.552,06 17 2014 14:30:43.622
06 17 2014 14:30:40.016,06 17 2014 14:30:40.036,06 17 2014 14:30:41.552,06 17 2014 14:30:43.672
06 17 2014 14:30:40.016,06 17 2014 14:30:40.036,06 17 2014 14:30:41.552,06 17 2014 14:30:43.705
06 17 2014 14:30:40.016,06 17 2014 14:30:40.036,06 17 2014 14:30:41.552,06 17 2014 14:30:43.739
06 17 2014 14:30:40.016,06 17 2014 14:30:40.036,06 17 2014 14:30:41.552,06 17 2014 14:30:43.789
06 17 2014 14:30:40.016,06 17 2014 14:30:40.036,06 17 2014 14:30:41.552,06 17 2014 14:30:43.822
06 17 2014 14:30:40.016,06 17 2014 14:30:40.036,06 17 2014 14:30:41.552,06 17 2014 14:30:43.855
06 17 2014 14:30:40.016,06 17 2014 14:30:40.036,06 17 2014 14:30:41.552,06 17 2014 14:30:43.905
06 17 2014 14:30:40.016,06 17 2014 14:30:40.036,06 17 2014 14:30:41.552,06 17 2014 14:30:43.939
06 17 2014 14:30:40.016,06 17 2014 14:30:40.036,06 17 2014 14:30:41.552,06 17 2014 14:30:43.972
06 17 2014 14:30:40.016,06 17 2014 14:30:40.036,06 17 2014 14:30:41.552,06 17 2014 14:30:44.005
06 17 2014 14:30:42.528,06 17 2014 14:30:42.546,06 17 2014 14:30:44.055,06 17 2014 14:30:44.072
06 17 2014 14:30:42.528,06 17 2014 14:30:42.546,06 17 2014 14:30:44.055,06 17 2014 14:30:44.122
06 17 2014 14:30:42.528,06 17 2014 14:30:42.546,06 17 2014 14:30:44.055,06 17 2014 14:30:44.155
06 17 2014 14:30:42.528,06 17 2014 14:30:42.546,06 17 2014 14:30:44.055,06 17 2014 14:30:44.189
06 17 2014 14:30:42.528,06 17 2014 14:30:42.546,06 17 2014 14:30:44.055,06 17 2014 14:30:44.239
06 17 2014 14:30:42.528,06 17 2014 14:30:42.546,06 17 2014 14:30:44.055,06 17 2014 14:30:44.272
06 17 2014 14:30:42.528,06 17 2014 14:30:42.546,06 17 2014 14:30:44.055,06 17 2014 14:30:44.305
06 17 2014 14:30:42.528,06 17 2014 14:30:42.546,06 17 2014 14:30:44.055,06 17 2014 14:30:44.339
06 17 2014 14:30:42.528,06 17 2014 14:30:42.546,06 17 2014 14:30:44.055,06 17 2014 14:30:44.389
06 17 2014 14:30:42.528,06 17 2014 14:30:42.546,06 17 2014 14:30:44.055,06 17 2014 14:30:44.422
06 17 2014 14:30:42.528,06 17 2014 14:30:42.546,06 17 2014 14:30:44.055,06 17 2014 14:30:44.472
06 17 2014 14:30:42.528,06 17 2014 14:30:42.546,06 17 2014 14:30:44.055,06 17 2014 14:30:44.505
06 17 2014 14:30:42.528,06 17 2014 14:30:42.546,06 17 2014 14:30:44.055,06 17 2014 14:30:44.539
06 17 2014 14:30:42.528,06 17 2014 14:30:42.546,06 17 2014 14:30:44.055,06 17 2014 14:30:44.572
06 17 2014 14:30:42.528,06 17 2014 14:30:42.546,06 17 2014 14:30:44.055,06 17 2014 14:30:44.605
06 17 2014 14:30:42.528,06 17 2014 14:30:42.546,06 17 2014 14:30:44.055,06 17 2014 14:30:44.655
06 17 2014 14:30:42.528,06 17 2014 14:30:42.546,06 17 2014 14:30:44.055,06 17 2014 14:30:44.689
06 17 2014 14:30:43.210,06 17 2014 14:30:43.229,06 17 2014 14:30:44.738,06 17 2014 14:30:44.772
06 17 2014 14:30:43.210,06 17 2014 14:30:43.229,06 17 2014 14:30:44.738,06 17 2014 14:30:44.822
06 17 2014 14:30:43.210,06 17 2014 14:30:43.229,06 17 2014 14:30:44.738,06 17 2014 14:30:44.855
06 17 2014 14:30:43.210,06 17 2014 14:30:43.229,06 17 2014 14:30:44.738,06 17 2014 14:30:44.888
06 17 2014 14:30:43.210,06 17 2014 14:30:43.229,06 17 2014 14:30:44.738,06 17 2014 14:30:44.939
06 17 2014 14:30:43.210,06 17 2014 14:30:43.229,06 17 2014 14:30:44.738,06 17 2014 14:30:44.972
06 17 2014 14:30:43.210,06 17 2014 14:30:43.229,06 17 2014 14:30:44.738,06 17 2014 14:30:45.005
06 17 2014 14:30:43.210,06 17 2014 14:30:43.229,06 17 2014 14:30:44.738,06 17 2014 14:30:45.039
06 17 2014 14:30:43.210,06 17 2014 14:30:43.229,06 17 2014 14:30:44.738,06 17 2014 14:30:45.072
06 17 2014 14:30:43.210,06 17 2014 14:30:43.229,06 17 2014 14:30:44.738,06 17 2014 14:30:45.105
06 17 2014 14:30:43.210,06 17 2014 14:30:43.229,06 17 2014 14:30:44.738,06 17 2014 14:30:45.155
06 17 2014 14:30:43.210,06 17 2014 14:30:43.229,06 17 2014 14:30:44.738,06 17 2014 14:30:45.205
06 17 2014 14:30:43.210,06 17 2014 14:30:43.229,06 17 2014 14:30:44.738,06 17 2014 14:30:45.239
06 17 2014 14:30:43.210,06 17 2014 14:30:43.229,06 17 2014 14:30:44.738,06 17 2014 14:30:45.272
06 17 2014 14:30:43.210,06 17 2014 14:30:43.229,06 17 2014 14:30:44.738,06 17 2014 14:30:45.305
06 17 2014 14:30:43.210,06 17 2014 14:30:43.229,06 17 2014 14:30:44.738,06 17 2014 14:30:45.355
06 17 2014 14:30:43.210,06 17 2014 14:30:43.229,06 17 2014 14:30:44.738,06 17 2014 14:30:45.389
06 17 2014 14:30:43.210,06 17 2014 14:30:43.229,06 17 2014 14:30:44.738,06 17 2014 14:30:45.422
06 17 2014 14:30:43.210,06 17 2014 14:30:43.229,06 17 2014 14:30:44.738,06 17 2014 14:30:45.472
06 17 2014 14:30:43.979,06 17 2014 14:30:43.996,06 17 2014 14:30:45.505,06 17 2014 14:30:45.539
06 17 2014 14:30:43.979,06 17 2014 14:30:43.996,06 17 2014 14:30:45.505,06 17 2014 14:30:45.589
06 17 2014 14:30:43.979,06 17 2014 14:30:43.996,06 17 2014 14:30:45.505,06 17 2014 14:30:45.638
06 17 2014 14:30:43.979,06 17 2014 14:30:43.996,06 17 2014 14:30:45.505,06 17 2014 14:30:45.655
06 17 2014 14:30:43.979,06 17 2014 14:30:43.996,06 17 2014 14:30:45.505,06 17 2014 14:30:45.722
06 17 2014 14:30:43.979,06 17 2014 14:30:43.996,06 17 2014 14:30:45.505,06 17 2014 14:30:45.739
06 17 2014 14:30:43.979,06 17 2014 14:30:43.996,06 17 2014 14:30:45.505,06 17 2014 14:30:45.772
06 17 2014 14:30:43.979,06 17 2014 14:30:43.996,06 17 2014 14:30:45.505,06 17 2014 14:30:45.805
06 17 2014 14:30:43.979,06 17 2014 14:30:43.996,06 17 2014 14:30:45.505,06 17 2014 14:30:45.839
06 17 2014 14:30:43.979,06 17 2014 14:30:43.996,06 17 2014 14:30:45.505,06 17 2014 14:30:45.872
06 17 2014 14:30:43.979,06 17 2014 14:30:43.996,06 17 2014 14:30:45.505,06 17 2014 14:30:45.922
06 17 2014 14:30:43.979,06 17 2014 14:30:43.996,06 17 2014 14:30:45.505,06 17 2014 14:30:45.939
06 17 2014 14:30:43.979,06 17 2014 14:30:43.996,06 17 2014 14:30:45.505,06 17 2014 14:30:45.989
06 17 2014 14:30:43.979,06 17 2014 14:30:43.996,06 17 2014 14:30:45.505,06 17 2014 14:30:46.022
06 17 2014 14:30:43.979,06 17 2014 14:30:43.996,06 17 2014 14:30:45.505,06 17 2014 14:30:46.056
06 17 2014 14:30:43.979,06 17 2014 14:30:43.996,06 17 2014 14:30:45.505,06 17 2014 14:30:46.105
06 17 2014 14:30:43.979,06 17 2014 14:30:43.996,06 17 2014 14:30:45.505,06 17 2014 14:30:46.139
06 17 2014 14:30:43.979,06 17 2014 14:30:43.996,06 17 2014 14:30:45.505,06 17 2014 14:30:46.189
06 17 2014 14:30:43.979,06 17 2014 14:30:43.996,06 17 2014 14:30:45.505,06 17 2014 14:30:46.222
06 17 2014 14:30:43.979,06 17 2014 14:30:43.996,06 17 2014 14:30:45.505,06 17 2014 14:30:46.255
06 17 2014 14:30:43.979,06 17 2014 14:30:43.996,06 17 2014 14:30:45.505,06 17 2014 14:30:46.289
06 17 2014 14:30:43.979,06 17 2014 14:30:43.996,06 17 2014 14:30:45.505,06 17 2014 14:30:46.322
06 17 2014 14:30:43.979,06 17 2014 14:30:43.996,06 17 2014 14:30:45.505,06 17 2014 14:30:46.372
06 17 2014 14:30:43.979,06 17 2014 14:30:43.996,06 17 2014 14:30:45.505,06 17 2014 14:30:46.405
06 17 2014 14:30:43.979,06 17 2014 14:30:43.996,06 17 2014 14:30:45.505,06 17 2014 14:30:46.439
06 17 2014 14:30:43.979,06 17 2014 14:30:43.996,06 17 2014 14:30:45.505,06 17 2014 14:30:46.489
06 17 2014 14:30:43.979,06 17 2014 14:30:43.996,06 17 2014 14:30:45.505,06 17 2014 14:30:46.522
06 17 2014 14:30:43.979,06 17 2014 14:30:43.996,06 17 2014 14:30:45.505,06 17 2014 14:30:46.555
06 17 2014 14:30:43.979,06 17 2014 14:30:43.996,06 17 2014 14:30:45.505,06 17 2014 14:30:46.589
06 17 2014 14:30:43.979,06 17 2014 14:30:43.996,06 17 2014 14:30:45.505,06 17 2014 14:30:46.639
06 17 2014 14:30:43.979,06 17 2014 14:30:43.996,06 17 2014 14:30:45.505,06 17 2014 14:30:46.672
06 17 2014 14:30:43.979,06 17 2014 14:30:43.996,06 17 2014 14:30:45.505,06 17 2014 14:30:46.705
06 17 2014 14:30:43.979,06 17 2014 14:30:43.996,06 17 2014 14:30:45.505,06 17 2014 14:30:46.739
06 17 2014 14:30:43.979,06 17 2014 14:30:43.996,06 17 2014 14:30:45.505,06 17 2014 14:30:46.789
06 17 2014 14:30:43.979,06 17 2014 14:30:43.996,06 17 2014 14:30:45.505,06 17 2014 14:30:46.822
06 17 2014 14:30:43.979,06 17 2014 14:30:43.996,06 17 2014 14:30:45.505,06 17 2014 14:30:46.872
06 17 2014 14:30:43.979,06 17 2014 14:30:43.996,06 17 2014 14:30:45.505,06 17 2014 14:30:46.905
06 17 2014 14:30:43.979,06 17 2014 14:30:43.996,06 17 2014 14:30:45.505,06 17 2014 14:30:46.939
06 17 2014 14:30:43.979,06 17 2014 14:30:43.996,06 17 2014 14:30:45.505,06 17 2014 14:30:46.972
06 17 2014 14:30:43.979,06 17 2014 14:30:43.996,06 17 2014 14:30:45.505,06 17 2014 14:30:47.005
06 17 2014 14:30:43.979,06 17 2014 14:30:43.996,06 17 2014 14:30:45.505,06 17 2014 14:30:47.055
06 17 2014 14:30:43.979,06 17 2014 14:30:43.996,06 17 2014 14:30:45.505,06 17 2014 14:30:47.089
06 17 2014 14:30:43.979,06 17 2014 14:30:43.996,06 17 2014 14:30:45.505,06 17 2014 14:30:47.139
06 17 2014 14:30:43.979,06 17 2014 14:30:43.996,06 17 2014 14:30:45.505,06 17 2014 14:30:47.172
06 17 2014 14:30:43.979,06 17 2014 14:30:43.996,06 17 2014 14:30:45.505,06 17 2014 14:30:47.222
06 17 2014 14:30:43.979,06 17 2014 14:30:43.996,06 17 2014 14:30:45.505,06 17 2014 14:30:47.255
06 17 2014 14:30:43.979,06 17 2014 14:30:43.996,06 17 2014 14:30:45.505,06 17 2014 14:30:47.289
06 17 2014 14:30:43.979,06 17 2014 14:30:43.996,06 17 2014 14:30:45.505,06 17 2014 14:30:47.322
06 17 2014 14:30:43.979,06 17 2014 14:30:43.996,06 17 2014 14:30:45.505,06 17 2014 14:30:47.355
06 17 2014 14:30:43.979,06 17 2014 14:30:43.996,06 17 2014 14:30:45.505,06 17 2014 14:30:47.405
06 17 2014 14:30:43.979,06 17 2014 14:30:43.996,06 17 2014 14:30:45.505,06 17 2014 14:30:47.439
06 17 2014 14:30:43.979,06 17 2014 14:30:43.996,06 17 2014 14:30:45.505,06 17 2014 14:30:47.489
06 17 2014 14:30:43.979,06 17 2014 14:30:43.996,06 17 2014 14:30:45.505,06 17 2014 14:30:47.522
06 17 2014 14:30:43.979,06 17 2014 14:30:43.996,06 17 2014 14:30:45.505,06 17 2014 14:30:47.555
06 17 2014 14:30:43.979,06 17 2014 14:30:43.996,06 17 2014 14:30:45.505,06 17 2014 14:30:47.605
06 17 2014 14:30:43.979,06 17 2014 14:30:43.996,06 17 2014 14:30:45.505,06 17 2014 14:30:47.639
06 17 2014 14:30:43.979,06 17 2014 14:30:43.996,06 17 2014 14:30:45.505,06 17 2014 14:30:47.672
06 17 2014 14:30:43.979,06 17 2014 14:30:43.996,06 17 2014 14:30:45.505,06 17 2014 14:30:47.705
06 17 2014 14:30:43.979,06 17 2014 14:30:43.996,06 17 2014 14:30:45.505,06 17 2014 14:30:47.755
06 17 2014 14:30:43.979,06 17 2014 14:30:43.996,06 17 2014 14:30:45.505,06 17 2014 14:30:47.772
06 17 2014 14:30:43.979,06 17 2014 14:30:43.996,06 17 2014 14:30:45.505,06 17 2014 14:30:47.822
06 17 2014 14:30:43.979,06 17 2014 14:30:43.996,06 17 2014 14:30:45.505,06 17 2014 14:30:47.855
06 17 2014 14:30:43.979,06 17 2014 14:30:43.996,06 17 2014 14:30:45.505,06 17 2014 14:30:47.905
06 17 2014 14:30:43.979,06 17 2014 14:30:43.996,06 17 2014 14:30:45.505,06 17 2014 14:30:47.922
06 17 2014 14:30:43.979,06 17 2014 14:30:43.996,06 17 2014 14:30:45.505,06 17 2014 14:30:47.972
06 17 2014 14:30:43.979,06 17 2014 14:30:43.996,06 17 2014 14:30:45.505,06 17 2014 14:30:48.005
06 17 2014 14:30:43.979,06 17 2014 14:30:43.996,06 17 2014 14:30:45.505,06 17 2014 14:30:48.055
06 17 2014 14:30:43.979,06 17 2014 14:30:43.996,06 17 2014 14:30:45.505,06 17 2014 14:30:48.089
06 17 2014 14:30:43.979,06 17 2014 14:30:43.996,06 17 2014 14:30:45.505,06 17 2014 14:30:48.122
06 17 2014 14:30:43.979,06 17 2014 14:30:43.996,06 17 2014 14:30:45.505,06 17 2014 14:30:48.172
06 17 2014 14:30:43.979,06 17 2014 14:30:43.996,06 17 2014 14:30:45.505,06 17 2014 14:30:48.205
06 17 2014 14:30:43.979,06 17 2014 14:30:43.996,06 17 2014 14:30:45.505,06 17 2014 14:30:48.239
