6 46 51 103
15 34 15 64
10 43 22 75
18 21 18 57
17 37 77 131
15 41 81 137
8 36 33 77
16 34 59 109
3 36 18 57
7 30 86 123
9 42 7 58
6 22 38 66
3 50 51 104
10 22 25 57
14 25 83 122
13 29 65 107
12 57 24 93
13 26 75 114
9 37 35 81
14 26 53 93
6 52 17 75
16 49 61 126
10 29 41 80
14 46 22 82
6 32 31 69
7 44 64 115
8 28 37 73
20 54 51 125
20 43 4 67
6 37 11 54
12 60 52 124
17 53 18 88
9 28 5 42
12 53 26 91
8 58 24 90
20 50 86 156
9 20 48 77
7 51 67 125
11 25 87 123
13 43 87 143
17 23 52 92
20 27 83 130
15 27 82 124
18 53 41 112
6 28 23 57
13 35 90 138
6 44 41 91
6 58 44 108
20 54 4 78
7 60 42 109
3 52 56 111
9 41 80 130
19 53 34 106
13 55 6 74
17 51 68 136
3 59 19 81
12 41 35 88
13 32 48 93
5 23 57 85
6 43 83 132
8 39 25 72
13 26 53 92
18 26 78 122
8 53 51 112
13 38 25 76
14 59 86 159
15 43 29 87
11 33 69 113
3 52 70 125
4 37 90 131
17 38 73 128
3 21 24 48
20 54 4 78
17 36 43 96
17 57 14 88
3 36 70 109
7 21 75 103
16 52 84 152
5 39 15 59
3 28 44 75
18 31 45 94
6 58 8 72
11 57 55 123
9 21 15 45
4 48 5 57
12 43 57 112
12 35 28 75
17 32 90 139
4 24 15 43
8 32 71 111
14 20 12 46
9 20 55 84
7 29 20 56
12 49 65 126
20 43 24 87
3 25 63 91
3 42 72 117
8 38 78 124
12 46 25 83
4 31 42 77
20 27 22 69
9 37 54 100
5 44 60 109
5 51 5 61
5 34 45 84
13 42 47 102
17 53 48 118
9 25 12 46
10 32 43 85
16 48 76 140
20 43 51 114
10 37 23 70
13 21 12 46
8 32 76 116
18 31 20 69
20 27 69 116
13 25 22 60
11 56 45 112
16 21 70 107
20 27 14 61
13 24 11 48
12 57 71 140
5 20 72 97
11 57 41 109
14 60 50 124
8 27 46 81
4 21 47 72
7 31 45 83
3 56 84 143
4 33 89 126
15 26 78 119
16 31 80 127
15 42 13 70
7 27 56 90
7 20 41 68
16 36 80 132
13 47 50 110
15 47 71 133
7 42 29 78
19 45 82 146
8 23 78 109
5 57 36 98
8 28 21 57
12 21 42 75
20 21 24 65
20 39 37 96
11 35 41 87
10 53 73 136
19 37 56 112
16 27 42 85
11 44 77 132
6 54 9 69
18 59 48 125
20 43 15 78
9 54 42 105
9 24 20 53
10 43 18 71
10 55 36 101
10 49 82 141
8 49 22 79
19 45 77 141
7 59 24 90
4 59 52 115
20 38 79 137
18 55 25 98
6 43 43 92
9 46 58 113
14 55 30 99
4 40 90 134
7 38 5 50
19 38 84 141
7 59 53 119
5 57 53 115
15 53 67 135
5 32 50 87
12 56 58 126
16 28 58 102
13 25 80 118
8 54 57 119
15 33 84 132
18 57 22 97
12 38 84 134
13 51 24 88
9 40 7 56
10 51 9 70
15 44 73 132
17 53 9 79
11 50 16 77
5 56 62 123
10 23 19 52
10 36 15 61
6 46 4 56
5 47 51 103
14 39 71 124
16 24 75 115
13 20 80 113
14 29 24 67
13 55 62 130
12 27 9 48
12 55 39 106
15 31 83 129
17 26 80 123
3 33 42 78
7 34 37 78
17 23 37 77
4 22 36 62
3 59 45 107
11 21 59 91
10 41 70 121
17 58 81 156
7 28 33 68
16 24 42 82
20 53 88 161
19 41 12 72
9 40 39 88
14 52 82 148
15 32 17 64
7 22 64 93
15 52 29 96
20 22 51 93
7 57 52 116
12 24 14 50
9 58 16 83
15 27 67 109
9 31 68 108
10 53 48 111
19 34 23 76
11 26 18 55
6 49 40 95
19 32 64 115
14 27 17 58
4 29 44 77
17 58 84 159
15 27 76 118
7 36 41 84
15 56 19 90
14 51 18 83
20 60 58 138
14 37 37 88
14 29 27 70
16 38 67 121
9 37 85 131
15 24 17 56
6 55 35 96
4 45 80 129
12 45 81 138
6 56 15 77
11 35 13 59
6 45 77 128
10 40 73 123
7 57 34 98
20 58 45 123
19 26 71 116
13 54 83 150
7 37 52 96
13 34 75 122
18 44 36 98
8 31 16 55
3 49 48 100
19 35 62 116
18 31 23 72
7 45 81 133
13 44 75 132
18 59 46 123
14 22 29 65
8 23 68 99
19 51 32 102
14 49 84 147
10 49 54 113
16 46 29 91
12 49 40 101
9 32 54 95
7 36 57 100
19 26 37 82
5 32 33 70
12 54 7 73
7 42 43 92
4 46 70 120
4 21 12 37
9 44 61 114
13 59 52 124
12 52 69 133
19 52 22 93
10 59 30 99
13 54 24 91
12 36 38 86
12 24 69 105
16 49 5 70
5 45 61 111
14 43 63 120
3 49 56 108
18 56 79 153
5 24 36 65
13 44 72 129
10 34 23 67
4 33 77 114
19 59 10 88
5 24 49 78
8 35 20 63
11 52 21 84
12 32 73 117
9 52 30 91
12 39 8 59
8 50 85 143
5 32 45 82
5 37 83 125
16 43 56 115
19 36 55 110
16 35 37 88
17 52 17 86
17 48 34 99
12 37 89 138
11 43 84 138
3 53 40 96
12 35 87 134
7 27 49 83
17 23 9 49
10 37 49 96
6 50 86 142
10 21 20 51
5 36 90 131
13 53 68 134
18 53 63 134
17 23 10 50
17 20 28 65
3 58 54 115
11 20 76 107
15 24 44 83
19 32 37 88
12 49 28 89
16 20 70 106
4 49 59 112
11 33 49 93
16 36 57 109
14 52 65 131
17 45 24 86
12 60 66 138
19 47 62 128
7 33 76 116
3 46 27 76
8 28 56 92
6 41 29 76
8 35 82 125
10 31 72 113
3 47 90 140
15 22 83 120
10 30 34 74
5 53 60 118
9 35 36 80
7 55 11 73
20 41 20 81
14 34 61 109
19 43 74 136
11 37 65 113
6 21 37 64
19 44 80 143
11 52 34 97
15 31 59 105
20 42 29 91
20 53 90 163
19 31 54 104
11 58 78 147
15 26 19 60
10 59 44 113
5 52 51 108
16 36 57 109
12 50 84 146
8 47 25 80
8 37 17 62
3 56 64 123
12 33 73 118
18 45 76 139
11 51 5 67
20 29 42 91
15 38 42 95
16 31 28 75
19 27 66 112
10 42 45 97
13 23 88 124
10 29 58 97
13 39 51 103
7 46 86 139
12 54 48 114
6 39 90 135
8 54 86 148
5 31 50 86
10 22 58 90
10 44 11 65
16 54 58 128
18 48 58 124
12 28 72 112
17 23 35 75
6 38 75 119
18 53 65 136
19 45 36 100
11 52 37 100
6 34 18 58
19 36 43 98
11 42 75 128
9 48 14 71
6 52 59 117
6 26 35 67
18 28 43 89
4 48 47 99
13 41 37 91
20 25 27 72
3 52 18 73
5 59 45 109
11 40 75 126
9 28 88 125
16 39 13 68
18 39 79 136
5 56 47 108
13 29 8 50
17 22 57 96
13 53 77 143
15 47 59 121
5 39 42 86
4 27 14 45
18 42 63 123
12 30 40 82
17 31 55 103
8 57 26 91
20 39 56 115
12 53 38 103
16 44 56 116
9 23 80 112
6 39 36 81
8 52 7 67
15 25 62 102
6 50 19 75
11 22 79 112
6 35 7 48
19 53 47 119
4 31 19 54
10 20 37 67
6 52 25 83
17 31 46 94
14 33 20 67
3 31 45 79
15 40 40 95
4 38 51 93
3 43 59 105
8 30 5 43
20 45 29 94
12 24 8 44
5 27 89 121
12 49 45 106
9 54 46 109
20 49 4 73
13 29 73 115
11 43 7 61
10 28 66 104
13 43 67 123
3 53 77 133
17 49 75 141
9 32 86 127
6 59 74 139
15 56 5 76
8 55 52 115
12 31 56 99
20 60 90 170
15 33 52 100
17 28 32 77
6 54 58 118
7 22 16 45
17 43 71 131
15 27 21 63
12 31 38 81
9 22 16 47
16 21 12 49
19 36 69 124
11 52 74 137
15 44 18 77
11 33 50 94
11 25 86 122
17 21 56 94
4 59 53 116
12 20 37 69
15 23 52 90
4 35 55 94
20 39 40 99
9 46 81 136
14 26 63 103
18 46 20 84
4 26 21 51
11 24 50 85
17 53 67 137
3 42 70 115
16 45 67 128
8 41 39 88
10 48 36 94
16 49 10 75
12 57 75 144
8 27 47 82
17 27 56 100
3 29 32 64
12 23 75 110
16 21 74 111
13 59 74 146
13 22 41 76
3 50 29 82
14 54 19 87
15 27 36 78
4 44 17 65
17 30 24 71
10 26 50 86
18 47 67 132
4 44 85 133
12 45 43 100
7 35 84 126
15 42 82 139
20 50 87 157
19 50 17 86
6 41 55 102
3 41 21 65
17 40 49 106
5 56 57 118
19 40 50 109
7 21 58 86
19 27 13 59
19 34 59 112
10 50 75 135
9 40 19 68
12 27 14 53
17 42 9 68
11 41 30 82
10 53 51 114
4 52 71 127
13 21 25 59
14 54 32 100
15 41 80 136
8 31 47 86
6 41 13 60
7 37 32 76
17 40 86 143
13 53 41 107
12 33 51 96
11 32 60 103
8 22 65 95
9 26 20 55
10 24 19 53
7 32 73 112
6 54 14 74
20 23 11 54
7 23 47 77
11 44 32 87
12 22 17 51
10 55 27 92
14 59 46 119
13 23 44 80
8 53 44 105
16 29 84 129
3 33 27 63
20 22 73 115
5 36 13 54
16 48 52 116
16 54 42 112
15 58 11 84
19 33 90 142
8 56 77 141
19 39 26 84
5 48 20 73
12 57 81 150
20 54 78 152
18 27 48 93
4 42 12 58
10 50 80 140
13 53 9 75
10 56 9 75
13 47 10 70
6 40 49 95
7 41 47 95
14 21 72 107
6 57 76 139
13 25 18 56
12 54 44 110
16 35 71 122
13 34 11 58
10 29 42 81
11 22 26 59
6 26 35 67
12 26 25 63
16 60 28 104
13 45 28 86
11 35 60 106
3 32 53 88
19 46 46 111
16 52 34 102
17 21 38 76
11 42 87 140
15 55 29 99
9 55 32 96
12 20 82 114
12 34 64 110
19 53 38 110
18 58 68 144
8 36 45 89
16 59 12 87
4 48 78 130
16 47 67 130
7 41 61 109
3 31 37 71
18 36 69 123
17 31 84 132
13 26 32 71
12 36 73 121
12 39 82 133
8 27 45 80
13 53 25 91
11 53 30 94
8 42 22 72
5 49 83 137
18 60 53 131
8 21 21 50
4 31 20 55
8 60 4 72
6 42 49 97
6 51 8 65
20 41 38 99
10 32 15 57
10 52 70 132
3 32 40 75
12 25 70 107
10 41 50 101
10 22 5 37
11 31 72 114
13 51 78 142
4 60 82 146
14 21 50 85
19 25 74 118
5 29 88 122
18 36 14 68
18 32 30 80
16 28 81 125
10 55 79 144
13 33 74 120
10 36 14 60
7 27 36 70
15 51 65 131
4 33 11 48
16 60 38 114
13 50 35 98
8 55 23 86
16 30 17 63
16 40 47 103
12 57 4 73
7 33 43 83
7 27 38 72
14 29 69 112
12 25 9 46
5 45 31 81
7 20 35 62
3 41 67 111
9 28 63 100
8 21 19 48
19 32 59 110
7 48 72 127
16 50 20 86
6 24 55 85
18 26 74 118
16 26 28 70
4 51 61 116
16 34 52 102
4 51 63 118
6 30 24 60
19 20 57 96
15 46 32 93
3 30 77 110
12 33 65 110
4 22 32 58
8 57 89 154
7 30 39 76
10 50 24 84
7 43 79 129
17 55 46 118
14 39 24 77
12 51 77 140
6 27 14 47
17 41 77 135
10 20 40 70
7 49 43 99
18 37 14 69
12 46 70 128
11 32 88 131
15 51 28 94
17 21 11 49
6 34 37 77
10 50 9 69
17 55 33 105
8 50 30 88
6 57 67 130
19 28 64 111
11 44 72 127
15 50 55 120
5 41 18 64
5 54 68 127
6 34 71 111
5 46 74 125
11 46 77 134
20 20 65 105
15 31 10 56
14 39 61 114
18 59 86 163
4 32 42 78
15 37 4 56
7 47 15 69
18 29 85 132
5 39 12 56
10 57 51 118
11 54 60 125
14 55 53 122
20 24 84 128
5 37 37 79
12 21 46 79
15 51 32 98
3 56 23 82
11 24 66 101
4 56 51 111
14 49 78 141
16 39 14 69
14 60 84 158
7 34 68 109
16 27 61 104
18 30 53 101
9 45 63 117
16 24 46 86
9 58 53 120
14 52 35 101
5 55 30 90
16 52 43 111
6 37 55 98
18 49 26 93
18 22 83 123
6 35 4 45
12 49 89 150
3 23 80 106
4 26 15 45
3 42 15 60
20 26 63 109
19 42 86 147
11 24 84 119
6 32 30 68
15 29 24 68
15 51 61 127
13 23 26 62
4 21 19 44
5 22 54 81
17 37 62 116
7 25 39 71
18 46 22 86
11 23 44 78
9 22 8 39
18 31 67 116
13 54 4 71
11 41 79 131
15 43 43 101
10 33 73 116
5 43 67 115
16 36 37 89
5 25 71 101
9 26 47 82
11 39 82 132
13 48 46 107
20 41 43 104
14 49 19 82
12 23 41 76
12 47 83 142
20 49 75 144
10 56 16 82
7 22 28 57
20 47 50 117
12 32 56 100
8 50 56 114
19 32 86 137
12 22 71 105
15 36 23 74
7 42 25 74
8 54 10 72
8 51 38 97
4 21 11 36
13 21 29 63
4 30 62 96
6 39 46 91
6 26 32 64
13 58 68 139
7 35 56 98
20 51 27 98
8 58 83 149
19 34 61 114
15 30 5 50
18 27 61 106
11 20 84 115
13 53 21 87
14 21 53 88
15 39 83 137
19 34 33 86
8 30 85 123
17 21 41 79
18 30 90 138
16 38 80 134
14 46 40 100
9 45 5 59
5 58 80 143
15 23 80 118
19 41 83 143
5 49 53 107
9 46 46 101
5 39 88 132
11 32 13 56
13 48 79 140
8 35 68 111
3 25 20 48
11 25 59 95
20 32 56 108
19 49 80 148
4 41 76 121
15 47 78 140
4 23 59 86
16 48 38 102
16 29 28 73
20 43 88 151
11 42 64 117
14 33 10 57
9 38 25 72
3 54 47 104
5 36 60 101
5 35 45 85
12 47 46 105
16 24 37 77
5 50 33 88
11 37 30 78
10 49 7 66
19 54 53 126
18 33 60 111
15 53 35 103
15 59 23 97
20 28 87 135
5 44 37 86
9 45 29 83
13 34 51 98
4 53 69 126
3 55 7 65
5 54 62 121
3 41 51 95
10 34 26 70
12 47 46 105
8 36 33 77
10 56 28 94
9 44 7 60
13 50 48 111
11 35 90 136
10 26 68 104
19 37 85 141
5 28 44 77
12 56 40 108
11 29 85 125
4 54 62 120
10 48 19 77
10 54 22 86
13 44 67 124
5 25 6 36
12 20 71 103
20 49 79 148
8 28 58 94
18 21 41 80
5 21 43 69
15 34 84 133
5 59 11 75
18 44 48 110
12 36 77 125
9 23 81 113
17 58 54 129
17 38 12 67
19 21 41 81
19 42 31 92
18 52 17 87
12 31 81 124
10 27 62 99
8 20 44 72
7 38 89 134
6 41 31 78
5 37 4 46
17 53 73 143
3 21 89 113
11 57 5 73
13 36 5 54
14 27 78 119
8 25 40 73
8 54 70 132
18 37 45 100
16 58 40 114
7 31 52 90
16 58 41 115
19 50 69 138
20 25 15 60
19 27 14 60
12 42 68 122
20 41 12 73
12 48 49 109
11 48 48 107
3 49 81 133
16 50 52 118
7 26 32 65
11 59 89 159
16 21 66 103
10 55 79 144
18 36 18 72
15 46 12 73
16 35 73 124
17 58 89 164
13 39 70 122
19 52 64 135
12 43 76 131
14 22 54 90
5 27 90 122
18 35 28 81
12 23 17 52
7 55 42 104
6 55 22 83
12 57 6 75
10 32 27 69
10 51 76 137
6 50 53 109
3 34 45 82
3 24 69 96
7 20 64 91
18 36 31 85
5 28 17 50
4 60 12 76
4 34 33 71
9 22 55 86
15 60 57 132
4 25 6 35
6 49 58 113
8 24 38 70
6 22 56 84
5 40 28 73
10 21 38 69
10 20 70 100
15 43 67 125
12 29 31 72
8 60 43 111
14 39 71 124
12 50 39 101
14 39 67 120
16 32 30 78
18 60 90 168
9 31 25 65
11 59 11 81
5 38 70 113
7 21 10 38
8 30 13 51
10 39 90 139
16 30 16 62
5 36 21 62
9 54 88 151
7 46 55 108
6 32 76 114
7 29 87 123
11 29 70 110
14 23 36 73
12 38 90 140
4 44 20 68
20 56 69 145
10 55 19 84
11 40 76 127
10 54 25 89
5 60 59 124
14 36 52 102
13 60 30 103
5 45 6 56
3 38 79 120
10 35 80 125
6 29 73 108
20 20 76 116
18 59 18 95
13 21 32 66
19 55 76 150
17 50 33 100
18 35 58 111
9 48 86 143
18 24 61 103
5 46 69 120
17 55 34 106
19 29 81 129
3 29 78 110
8 37 48 93
5 32 80 117
16 33 55 104
17 53 82 152
7 41 48 96
6 41 37 84
9 37 55 101
3 21 25 49
18 36 28 82
9 30 22 61
11 40 14 65
9 23 25 57
5 34 30 69
16 55 61 132
4 42 80 126
13 31 12 56
14 55 88 157
10 27 54 91
7 26 41 74
11 45 66 122
5 33 83 121
19 35 11 65
20 28 43 91
15 24 70 109
19 48 67 134
11 51 55 117
18 47 59 124
6 26 49 81
4 24 45 73
13 48 74 135
12 52 4 68
10 38 88 136
10 21 84 115
17 32 11 60
7 34 32 73
15 27 11 53
8 46 22 76
20 23 20 63
9 45 34 88
12 27 50 89
18 20 47 85
18 20 38 76
18 38 46 102
7 37 33 77
3 53 36 92
18 48 4 70
5 49 83 137
16 28 59 103
11 37 39 87
19 39 49 107
17 22 13 52
17 24 5 46
9 30 71 110
3 34 41 78
6 33 39 78
8 59 51 118
7 20 78 105
19 25 64 108
15 38 89 142
16 21 47 84
8 34 44 86
8 48 36 92
8 41 85 134
9 45 56 110
18 28 87 133
8 56 35 99
5 32 64 101
4 29 62 95
11 24 90 125
5 59 38 102
10 40 18 68
14 25 11 50
9 26 81 116
9 43 41 93
6 26 33 65
18 44 74 136
20 50 58 128
10 20 57 87
13 58 5 76
6 60 77 143
16 24 70 110
20 31 29 80
8 58 84 150
14 21 68 103
11 24 59 94
5 52 11 68
13 48 88 149
17 58 70 145
16 28 54 98
5 59 7 71
5 46 84 135
14 41 22 77
20 39 43 102
3 60 67 130
10 42 32 84
11 59 76 146
7 30 34 71
10 51 63 124
16 23 26 65
19 33 45 97
8 38 84 130
4 23 82 109
12 58 47 117
5 46 17 68
6 58 10 74
15 52 36 103
7 57 80 144
3 49 70 122
3 22 85 110
5 58 76 139
10 21 80 111
20 51 31 102
8 56 53 117
13 44 64 121
7 59 80 146
7 21 46 74
12 48 56 116
11 29 34 74
15 45 66 126
11 36 38 85
8 46 7 61
13 28 20 61
11 47 9 67
19 22 68 109
20 33 89 142
17 30 15 62
19 22 45 86
7 34 12 53
3 25 5 33
10 55 74 139
16 55 31 102
7 53 28 88
14 39 78 131
9 24 36 69
8 60 56 124
9 42 12 63
15 47 49 111
10 24 32 66
18 55 56 129
15 36 20 71
7 31 17 55
20 54 53 127
12 51 31 94
17 34 38 89
4 23 47 74
13 33 12 58
3 21 45 69
19 33 7 59
6 29 49 84
19 60 41 120
5 20 40 65
7 29 27 63
10 52 14 76
9 20 43 72
5 28 7 40
13 27 15 55
13 25 6 44
14 45 37 96
8 35 53 96
13 22 54 89
12 47 29 88
11 57 24 92
8 29 77 114
10 44 89 143
16 22 74 112
20 59 39 118
20 29 84 133
5 54 20 79
19 34 28 81
8 59 34 101
3 35 7 45
20 56 62 138
14 33 16 63
8 51 4 63
4 20 89 113
7 31 75 113
12 24 17 53
6 56 16 78
12 48 16 76
6 41 15 62
15 39 30 84
5 20 33 58
8 23 5 36
3 29 69 101
18 20 52 90
5 21 79 105
20 30 9 59
19 46 73 138
3 57 44 104
13 37 43 93
14 29 62 105
12 22 38 72
15 25 40 80
7 25 72 104
4 60 71 135
20 41 78 139
5 42 34 81
3 57 31 91
14 56 20 90
17 34 51 102
17 20 43 80
5 46 11 62
17 30 44 91
11 34 21 66
13 20 35 68
11 38 5 54
10 49 32 91
16 55 33 104
17 40 51 108
7 32 19 58
17 50 54 121
7 41 18 66
10 44 37 91
8 36 23 67
7 22 6 35
14 40 59 113
16 37 77 130
12 52 80 144
18 44 81 143
18 38 45 101
12 49 81 142
4 37 23 64
9 53 24 86
19 20 4 43
18 23 32 73
17 26 51 94
18 54 51 123
3 44 84 131
20 45 90 155
5 26 82 113
6 52 52 110
3 49 62 114
6 22 79 107
6 32 36 74
17 43 5 65
18 38 75 131
3 29 55 87
4 24 42 70
4 40 67 111
15 26 44 85
16 59 42 117
9 35 27 71
14 21 65 100
5 23 65 93
7 20 75 102
19 24 41 84
14 51 8 73
16 58 53 127
15 44 73 132
12 37 5 54
15 46 36 97
9 60 63 132
5 54 15 74
16 53 78 147
19 50 36 105
7 52 60 119
18 59 52 129
8 33 74 115
4 59 6 69
12 23 4 39
20 30 48 98
6 32 19 57
19 44 29 92
3 40 28 71
16 34 18 68
18 41 42 101
17 47 48 112
16 45 35 96
7 40 27 74
5 23 10 38
20 22 64 106
9 24 11 44
20 24 69 113
8 43 42 93
9 34 79 122
6 42 17 65
17 29 39 85
12 47 32 91
20 29 70 119
5 52 27 84
6 22 48 76
20 44 13 77
18 40 48 106
14 34 27 75
14 33 27 74
20 21 63 104
4 48 20 72
14 46 58 118
9 26 87 122
18 24 10 52
11 35 12 58
4 31 33 68
4 36 29 69
6 58 84 148
14 60 71 145
16 26 84 126
14 21 75 110
18 27 59 104
8 44 57 109
10 42 44 96
9 40 82 131
6 34 42 82
8 27 42 77
8 50 58 116
19 31 79 129
4 22 49 75
13 23 44 80
20 40 85 145
16 26 26 68
7 47 80 134
20 59 63 142
12 36 19 67
14 58 38 110
15 32 90 137
4 45 33 82
17 60 36 113
20 47 8 75
3 40 77 120
15 41 35 91
3 27 82 112
13 34 75 122
3 34 25 62
5 21 52 78
13 28 78 119
6 41 36 83
10 60 78 148
7 33 47 87
13 22 53 88
6 26 44 76
18 55 90 163
6 55 54 115
13 39 35 87
11 39 41 91
12 50 87 149
10 32 74 116
4 47 34 85
14 54 34 102
8 44 89 141
14 45 21 80
15 21 78 114
8 28 62 98
3 35 79 117
16 35 58 109
15 57 78 150
5 25 26 56
9 52 26 87
11 29 39 79
16 51 9 76
17 26 40 83
15 45 37 97
10 39 47 96
3 37 38 78
20 31 57 108
3 41 71 115
18 50 74 142
7 52 31 90
7 54 17 78
5 42 60 107
5 29 68 102
12 38 56 106
16 51 14 81
18 60 17 95
18 58 86 162
19 20 19 58
16 38 70 124
5 32 21 58
20 39 34 93
13 44 14 71
16 27 20 63
16 28 84 128
20 45 83 148
20 24 56 100
20 52 51 123
10 48 62 120
16 26 87 129
15 47 63 125
12 57 21 90
14 56 64 134
5 36 77 118
15 28 23 66
9 33 63 105
8 42 16 66
20 36 38 94
3 46 22 71
3 53 53 109
8 32 67 107
10 51 39 100
4 60 77 141
7 43 46 96
14 42 34 90
20 55 80 155
3 27 61 91
16 32 69 117
18 60 84 162
18 56 71 145
18 55 4 77
4 54 33 91
3 28 34 65
10 30 44 84
17 44 79 140
12 41 78 131
6 43 40 89
17 44 64 125
18 35 88 141
10 36 53 99
12 36 48 96
5 44 88 137
6 27 16 49
3 50 41 94
18 48 59 125
8 47 60 115
14 21 19 54
19 50 83 152
10 41 79 130
16 33 9 58
13 39 62 114
19 45 44 108
20 48 72 140
6 41 79 126
19 49 79 147
20 36 81 137
20 52 65 137
19 57 28 104
19 29 49 97
10 39 56 105
7 41 60 108
9 43 9 61
10 57 44 111
7 27 9 43
7 43 28 78
15 50 62 127
12 27 67 106
8 45 78 131
9 47 15 71
19 48 16 83
16 52 89 157
13 45 51 109
14 37 9 60
18 33 63 114
20 38 40 98
16 53 68 137
5 54 62 121
15 41 39 95
6 57 45 108
8 53 29 90
15 33 73 121
12 44 72 128
11 48 16 75
11 46 9 66
17 21 22 60
9 39 80 128
16 47 7 70
7 34 68 109
20 39 86 145
6 53 61 120
17 43 42 102
18 26 10 54
9 22 51 82
20 26 46 92
19 48 25 92
20 53 60 133
17 36 25 78
15 60 67 142
4 56 67 127
9 23 72 104
16 26 27 69
3 35 10 48
9 24 56 89
18 59 56 133
15 21 43 79
8 55 57 120
7 20 13 40
4 38 43 85
4 59 83 146
4 51 43 98
5 29 56 90
7 24 89 120
17 45 89 151
13 24 24 61
10 20 40 70
11 52 32 95
15 60 83 158
4 25 75 104
19 56 38 113
18 35 73 126
8 34 84 126
4 60 55 119
18 47 21 86
14 39 44 97
20 55 12 87
18 20 35 73
20 57 86 163
5 31 34 70
6 21 56 83
7 57 68 132
17 30 4 51
3 60 29 92
18 27 40 85
19 49 19 87
10 20 4 34
5 38 50 93
11 26 89 126
15 47 11 73
3 29 10 42
3 49 54 106
12 41 41 94
6 26 35 67
8 43 67 118
8 32 18 58
20 35 73 128
17 54 17 88
17 28 62 107
5 23 18 46
18 60 69 147
11 57 22 90
15 22 30 67
17 39 16 72
4 39 32 75
15 55 73 143
13 21 28 62
6 23 71 100
5 59 27 91
8 32 82 122
4 36 77 117
13 33 80 126
8 56 66 130
10 23 89 122
11 23 17 51
20 27 73 120
13 30 30 73
9 47 33 89
12 50 77 139
19 29 28 76
4 43 30 77
9 56 11 76
19 48 32 99
16 53 39 108
15 38 40 93
5 52 12 69
12 31 86 129
4 34 13 51
12 53 33 98
4 46 61 111
9 51 64 124
9 20 80 109
12 41 46 99
4 54 61 119
11 49 7 67
5 57 22 84
18 49 26 93
3 36 74 113
16 54 4 74
3 54 8 65
11 59 17 87
6 22 85 113
14 58 86 158
12 22 63 97
4 53 55 112
10 36 8 54
17 55 82 154
11 53 69 133
11 42 75 128
8 53 47 108
4 53 18 75
7 25 56 88
16 51 19 86
4 28 26 58
9 40 4 53
3 51 12 66
16 40 70 126
13 22 90 125
13 56 8 77
12 38 68 118
20 30 5 55
6 20 54 80
16 24 31 71
15 25 26 66
9 51 84 144
14 36 89 139
5 40 22 67
17 58 37 112
11 54 23 88
20 53 75 148
17 39 40 96
13 21 11 45
12 42 20 74
8 42 9 59
3 47 81 131
15 52 39 106
18 20 24 62
6 49 87 142
20 35 18 73
20 25 76 121
11 54 51 116
12 27 76 115
14 49 18 81
3 33 27 63
4 49 22 75
15 49 88 152
19 37 61 117
8 27 80 115
15 28 90 133
16 59 7 82
20 52 82 154
10 30 64 104
19 42 44 105
14 48 59 121
15 36 72 123
19 24 50 93
6 40 38 84
4 29 82 115
9 39 64 112
14 47 59 120
20 22 42 84
8 54 37 99
4 59 15 78
11 60 27 98
8 34 37 79
5 47 65 117
14 37 35 86
20 46 86 152
15 42 32 89
18 48 90 156
4 41 36 81
3 54 89 146
3 56 52 111
18 28 30 76
10 29 66 105
10 23 80 113
6 43 60 109
7 40 34 81
